station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
40913,2021-05-13,   24.8,0, 24.1,0, 16.4,0, 16.7,0, 10.0,26,  4.1,25,  3.1,26,  4.1,25, 3.1,26, 14.8,25, 55.7,26, 89.6,26,  2.8,26,  3.6,26, 1.7,26, 4.4,26, 3.1,26,1014.0,0,""
40913,2021-05-14,    0.0,0, 24.8,0, 13.8,0, 11.2,0, 15.3,26,  3.5,25,  3.7,26,  3.5,25, 3.4,26, 16.8,25, 35.8,26, 71.0,26,  3.4,26,  4.9,26, 0.4,26, 6.3,26, 3.4,26,1014.7,0,""
40913,2021-05-15,    0.0,0, 24.2,0, 11.2,0, 11.2,0, 13.6,26,  4.4,25,  3.6,26,  4.4,25, 3.2,26, 16.5,25, 37.1,26, 84.3,26,  3.2,26,  4.5,26, 0.8,26, 5.5,26, 3.2,26,1015.9,0,""
40913,2021-05-16,    0.0,0, 22.0,0, 11.7,0,  7.8,0, 14.8,26,  2.7,25,  3.6,26,  2.7,25, 3.0,26, 16.5,25, 29.5,26, 56.8,26,  3.3,26,  4.9,26, 0.2,26, 5.8,26, 3.0,26,1019.8,0,""
40913,2021-05-17,    0.0,0, 22.6,0,  8.7,0, 10.2,0, 11.9,26,  2.5,25,  3.5,26,  2.5,25, 2.9,26, 16.2,25, 37.2,26, 90.7,26,  2.9,26,  4.1,26, 0.9,26, 4.9,26, 2.9,26,1022.4,0,""
40913,2021-05-18,    0.0,0, 23.3,0, 11.4,0, 10.9,0, 12.9,26,  2.0,25,  3.5,26,  2.0,25, 3.0,26, 16.0,25, 38.1,26, 80.9,26,  3.0,26,  4.3,26, 0.6,26, 5.3,26, 3.0,26,1026.8,0,""
40913,2021-05-19,    0.0,0, 22.1,0, 14.5,0, 13.9,0,  9.8,26,  2.1,25,  2.6,26,  2.1,25, 2.1,26, 10.8,25, 52.3,26, 84.2,26,  2.4,26,  3.4,26, 0.5,26, 3.6,26, 2.1,26,1027.7,0,""
40913,2021-05-20,    0.0,0, 24.0,0, 13.0,0, 13.8,0, 11.4,26,  2.2,25,  3.3,26,  2.2,25, 3.0,26, 15.3,25, 46.3,26, 92.2,26,  2.8,26,  3.9,26, 1.3,26, 4.7,26, 3.0,26,1027.2,0,""
40913,2021-05-21,    0.0,0, 23.4,0, 12.2,0, 13.4,0, 10.9,26,  2.1,25,  3.2,26,  2.1,25, 2.8,26, 14.9,25, 46.6,26, 94.4,26,  2.7,26,  3.7,26, 1.2,26, 4.4,26, 2.8,26,1026.2,0,""
40913,2021-05-22,    0.0,0, 24.0,0, 14.0,0, 14.6,0, 11.0,26,  2.2,25,  3.2,26,  2.2,25, 3.0,26, 15.0,25, 48.9,26, 91.4,26,  2.7,26,  3.7,26, 1.4,26, 4.5,26, 3.0,26,1023.4,0,""
40913,2021-05-23,    0.0,0, 24.4,0, 14.0,0, 15.1,0, 11.0,26,  2.5,25,  3.2,26,  2.5,25, 2.8,26, 14.4,25, 49.4,26, 94.5,26,  2.7,26,  3.7,26, 1.3,26, 4.3,26, 2.8,26,1024.0,0,""
40913,2021-05-24,    0.0,0, 24.0,0, 13.7,0, 15.2,0, 10.3,26,  2.2,25,  3.1,26,  2.2,25, 2.7,26, 14.0,25, 51.0,26, 97.0,26,  2.6,26,  3.5,26, 1.4,26, 4.1,26, 2.7,26,1027.1,0,""
40913,2021-05-25,    0.0,0, 23.9,0, 14.1,0, 14.5,0, 11.1,26,  1.4,25,  2.3,26,  1.4,25, 1.6,26,  7.9,25, 48.9,26, 90.2,26,  2.3,26,  3.3,26, 0.4,26, 2.9,26, 1.7,26,1025.9,0,""
40913,2021-05-26,    0.0,0, 25.6,0, 12.5,0, 15.4,0, 11.6,26,  2.5,25,  3.1,26,  2.5,25, 2.6,26, 13.5,25, 46.9,26,100.0,26,  2.6,26,  3.6,26, 1.2,26, 4.0,26, 2.6,26,1022.4,0,""
40913,2021-05-27,    0.0,0, 24.3,0, 13.7,0, 13.9,0, 12.0,26,  0.4,25,  3.0,26,  0.4,25, 2.5,26, 13.1,25, 45.8,26, 88.7,26,  2.7,26,  3.8,26, 0.6,26, 4.4,26, 2.5,26,1021.1,0,""
40913,2021-05-28,    0.0,0, 21.7,0, 11.2,0,  9.9,0, 12.2,26,  2.5,25,  3.4,26,  2.5,25, 2.8,26, 15.5,25, 38.2,26, 74.5,26,  2.8,26,  4.1,26, 0.4,26, 5.2,26, 2.8,26,1021.9,0,""
40913,2021-05-29,    0.0,0, 21.0,0, 11.0,0,  8.8,0, 12.5,26,  1.7,25,  2.9,26,  1.7,25, 2.0,26, 11.8,25, 35.4,26, 67.1,26,  2.8,26,  4.1,26, 0.2,26, 3.7,26, 2.0,26,1024.6,0,""
40913,2021-05-30,    0.0,0, 21.2,0, 11.6,0, 10.6,0, 11.1,26,  2.2,25,  2.9,26,  2.2,25, 2.2,26, 12.7,25, 42.1,26, 77.7,26,  2.6,26,  3.7,26, 0.4,26, 4.0,26, 2.2,26,1023.8,0,""
40913,2021-05-31,    0.0,0, 21.5,0, 12.1,0, 12.2,0, 10.0,26,  1.8,25,  2.7,26,  1.8,25, 2.0,26, 11.6,25, 47.6,26, 86.5,26,  2.4,26,  3.4,26, 0.5,26, 3.6,26, 2.0,26,1024.4,0,""
40913,2021-06-01,    0.0,0, 23.9,0, 11.1,0, 13.3,0, 11.1,26,  1.8,25,  2.5,26,  1.8,25, 2.1,26, 11.5,25, 44.9,26,100.0,26,  2.4,26,  3.5,26, 0.5,26, 3.6,26, 2.1,26,1025.0,0,""
40913,2021-06-02,    0.0,0, 22.8,0, 12.7,0, 14.9,0,  8.9,26,  1.3,25,  2.1,26,  1.3,25, 1.7,26,  9.1,25, 53.7,26,100.0,26,  2.0,26,  2.8,26, 0.6,26, 2.8,26, 1.7,26,1023.2,0,""
40913,2021-06-03,    0.0,0, 21.9,0, 14.9,0, 16.1,0,  7.5,26,  1.6,25,  1.5,26,  1.6,25, 1.6,26,  5.7,25, 61.3,26, 95.1,26,  1.7,26,  2.4,26, 0.7,26, 2.6,26, 1.7,26,1018.4,0,""
40913,2021-06-04,    4.4,0, 22.0,0, 12.0,0, 13.0,0,  9.7,26,  3.4,25,  2.8,26,  3.4,25, 2.5,26, 13.7,25, 49.2,26, 92.8,26,  2.4,26,  3.3,26, 1.0,26, 3.9,26, 2.5,26,1014.0,0,""
40913,2021-06-05,    0.0,0, 22.5,0, 11.6,0, 10.7,0, 12.3,26,  2.3,25,  2.9,26,  2.3,25, 2.5,26, 14.0,25, 39.3,26, 78.4,26,  2.7,26,  4.0,26, 0.4,26, 4.6,26, 2.5,26,1019.8,0,""
40913,2021-06-06,    0.0,0, 21.7,0,  9.5,0, 10.9,0, 10.6,26,  2.6,25,  3.0,26,  2.6,25, 2.5,26, 14.4,25, 42.0,26, 91.9,26,  2.5,26,  3.6,26, 0.7,26, 4.3,26, 2.5,26,1024.4,0,""
40913,2021-06-07,    0.0,0, 22.3,0,  9.8,0, 10.9,0, 11.3,26,  2.0,25,  3.0,26,  2.0,25, 2.5,26, 14.4,25, 40.5,26, 90.0,26,  2.6,26,  3.7,26, 0.6,26, 4.5,26, 2.5,26,1025.0,0,""
40913,2021-06-08,    0.0,0, 21.1,0, 10.5,0, 13.6,0,  7.6,26,  1.4,25,  2.2,26,  1.4,25, 1.7,26, 10.0,25, 54.4,26,100.0,26,  1.9,26,  2.6,26, 0.8,26, 2.6,26, 1.7,26,1020.4,0,""
40913,2021-06-09,    1.4,0, 18.2,0, 14.2,0, 12.0,0,  7.6,26,  3.2,25,  2.3,26,  3.2,25, 1.8,26, 10.8,25, 57.4,26, 74.1,26,  2.1,26,  3.0,26, 0.5,26, 3.2,26, 1.8,26,1011.0,0,""
40913,2021-06-10,    0.0,0, 19.3,0,  9.5,0,  6.9,0, 12.3,26,  2.8,25,  3.0,26,  2.8,25, 2.4,26, 14.7,25, 30.8,26, 58.2,26,  2.8,26,  4.2,26, 0.2,26, 4.6,26, 2.4,26,1014.7,0,""
40913,2021-06-11,    0.0,0, 19.6,0,  7.3,0,  8.7,0, 10.1,26,  2.3,25,  2.7,26,  2.3,25, 1.9,26, 12.5,25, 38.2,26, 85.1,26,  2.4,26,  3.5,26, 0.4,26, 3.5,26, 1.9,26,1017.7,0,""
40913,2021-06-12,    0.0,0, 21.5,0,  7.6,0, 10.5,0, 10.2,26,  2.3,25,  2.8,26,  2.3,25, 2.2,26, 13.6,25, 41.0,26,100.0,26,  2.4,26,  3.4,26, 0.6,26, 3.8,26, 2.2,26,1021.5,0,""
40913,2021-06-13,    0.0,25, 22.2,0,  6.5,0, 10.4,0, 10.6,26,  1.9,25,  2.9,26,  1.9,25, 2.3,26, 13.8,25, 38.9,26,100.0,26,  2.4,26,  3.5,26, 0.7,26, 3.8,26, 2.3,26,1019.7,0,""
40913,2021-06-14,    0.0,0, 23.6,0,  8.4,0, 10.3,0, 12.8,26,  1.9,25,  2.9,26,  1.9,25, 2.3,26, 13.3,25, 35.4,26, 93.5,26,  2.7,26,  4.0,26, 0.4,26, 4.1,26, 2.2,26,1017.2,0,""
40913,2021-06-15,    0.0,0, 21.9,0, 11.7,0, 12.5,0,  9.9,26,  1.9,25,  2.4,26,  1.9,25, 1.8,26, 10.7,25, 47.6,26, 91.0,26,  2.2,26,  3.2,26, 0.5,26, 3.2,26, 1.8,26,1017.9,0,""
40913,2021-06-16,   14.0,0, 25.1,0, 11.0,0, 14.3,0, 11.5,26,  1.6,25,  2.6,26,  1.6,25, 2.1,26, 11.5,25, 44.9,26,100.0,26,  2.4,26,  3.4,26, 0.6,26, 3.6,26, 2.1,26,1019.9,0,""
40913,2021-06-17,    0.2,0, 23.4,0, 12.3,0, 15.0,0,  9.3,26,  4.5,25,  2.9,26,  4.5,25, 2.7,26, 14.2,25, 52.1,26,100.0,26,  2.3,26,  3.1,26, 1.6,26, 3.7,26, 2.7,26,1015.2,0,""
40913,2021-06-18,    0.0,0, 21.3,0,  8.2,0,  8.8,0, 11.9,26,  4.1,25,  3.0,26,  4.1,25, 2.3,26, 14.1,25, 34.8,26, 81.0,26,  2.6,26,  3.9,26, 0.3,26, 4.3,26, 2.3,26,1014.1,0,""
40913,2021-06-19,    0.0,0, 19.4,0, 11.7,0,  9.1,0, 10.9,26,  3.5,25,  2.8,26,  3.5,25, 2.2,26, 13.4,25, 40.4,26, 66.2,26,  2.5,26,  3.8,26, 0.3,26, 4.1,26, 2.2,26,1014.6,0,""
40913,2021-06-20,    0.0,0, 22.8,0, 11.1,0, 10.5,0, 12.7,26,  1.6,25,  2.8,26,  1.6,25, 2.2,26, 13.0,25, 37.8,26, 79.5,26,  2.7,26,  4.0,26, 0.3,26, 4.1,26, 2.2,26,1017.5,0,""
40913,2021-06-21,    0.0,0, 22.7,0, 10.5,0, 11.2,0, 11.7,26,  1.9,25,  2.9,26,  1.9,25, 2.4,26, 13.5,25, 40.6,26, 88.3,26,  2.6,26,  3.7,26, 0.5,26, 4.2,26, 2.3,26,1022.5,0,""
40913,2021-06-22,    0.0,0, 21.8,0, 11.2,0, 12.6,0,  9.6,26,  1.8,25,  2.6,26,  1.8,25, 2.0,26, 11.9,25, 48.3,26, 94.8,26,  2.2,26,  3.2,26, 0.6,26, 3.5,26, 2.0,26,1028.4,0,""
40913,2021-06-23,    0.2,0, 22.7,0, 13.1,0, 14.8,0,  9.0,26,  1.8,25,  2.3,26,  1.8,25, 1.9,26, 10.4,25, 53.7,26, 98.2,26,  2.1,26,  2.9,26, 0.6,26, 3.1,26, 1.9,26,1028.6,0,""
40913,2021-06-24,    0.8,0, 22.8,0, 15.1,0, 16.9,0,  7.8,26,  1.5,25,  1.6,26,  1.5,25, 1.6,26,  5.9,25, 60.9,26, 98.5,26,  1.7,26,  2.4,26, 0.7,26, 2.6,26, 1.7,26,1023.3,0,""
40913,2021-06-25,    1.4,0, 19.7,0, 16.4,0, 18.2,0,  3.6,26,  0.9,25,  1.1,26,  0.9,25, 1.0,26,  3.5,25, 79.3,26, 97.6,26,  1.1,26,  1.4,26, 0.8,26, 1.3,26, 1.1,26,1020.5,0,""
40913,2021-06-26,    2.2,0, 17.5,0, 16.0,0, 13.8,0,  5.7,26,  2.0,25,  1.3,26,  2.0,25, 1.3,26,  4.5,25, 69.0,26, 75.9,26,  1.6,26,  2.3,26, 0.5,26, 2.1,26, 1.3,26,1021.7,0,""
40913,2021-06-27,    0.0,0, 21.7,0, 10.7,0,  9.5,0, 12.4,26,  2.7,25,  2.6,26,  2.7,25, 2.0,26, 12.0,25, 36.6,26, 73.9,26,  2.7,26,  4.0,26, 0.2,26, 3.7,26, 2.0,26,1025.7,0,""
40913,2021-06-28,    0.0,0, 21.8,0,  9.4,0, 10.5,0, 11.1,26,  1.9,25,  2.8,26,  1.9,25, 2.2,26, 13.2,25, 40.2,26, 89.1,26,  2.5,26,  3.6,26, 0.4,26, 4.0,26, 2.2,26,1027.7,0,""
40913,2021-06-29,    0.0,0, 21.4,0, 12.2,0, 14.1,0,  8.0,26,  1.3,25,  2.7,26,  1.3,25, 2.3,26, 13.2,25, 55.3,26, 99.3,26,  2.1,26,  2.8,26, 1.3,26, 3.3,26, 2.3,26,1028.8,0,""
40913,2021-06-30,    1.8,0, 21.1,0, 13.1,0, 15.5,0,  6.6,26,  1.0,25,  1.8,26,  1.0,25, 1.4,26,  7.7,25, 62.0,26,100.0,26,  1.6,26,  2.2,26, 0.7,26, 2.2,26, 1.5,26,1028.3,0,""
40913,2021-07-01,    7.0,0, 20.5,0, 11.9,0, 14.8,0,  6.3,26,  1.7,25,  1.4,26,  1.7,25, 1.5,26,  5.5,25, 61.4,26,100.0,26,  1.5,26,  2.0,26, 0.8,26, 2.2,26, 1.5,26,1025.0,0,""
40913,2021-07-02,    7.0,0, 20.9,0, 15.0,0, 18.5,0,  4.1,26,  1.5,25,  1.3,26,  1.5,25, 1.4,26,  5.1,25, 74.9,26,100.0,26,  1.1,26,  1.4,26, 1.4,26, 1.5,26, 1.4,26,1020.9,0,""
40913,2021-07-03,   17.8,0, 17.8,0, 16.4,0, 18.5,0,  1.4,26,  0.4,25,  1.0,26,  0.4,25, 1.0,26,  3.7,25, 90.8,26, 99.2,26,  0.8,26,  0.9,26, 1.0,26, 1.0,26, 1.0,26,1018.2,0,""
40913,2021-07-04,    2.8,0, 23.5,0, 13.9,0, 14.9,0, 10.1,26,  2.9,25,  2.7,26,  2.9,25, 2.4,26, 12.7,25, 51.5,26, 93.9,26,  2.4,26,  3.3,26, 0.9,26, 3.8,26, 2.4,26,1019.5,0,""
40913,2021-07-05,    0.0,0, 19.8,0, 10.4,0,  8.8,0, 11.1,26,  2.3,25,  2.6,26,  2.3,25, 1.9,26, 12.1,25, 38.1,26, 69.8,26,  2.5,26,  3.8,26, 0.3,26, 3.6,26, 1.9,26,1021.0,0,""
40913,2021-07-06,    0.0,0, 20.9,0, 10.2,0,  8.7,0, 12.2,26,  1.9,25,  2.2,26,  1.9,25, 1.5,26,  9.3,25, 35.2,26, 70.0,26,  2.6,26,  3.9,26, 0.2,26, 2.9,26, 1.5,26,1020.8,0,""
40913,2021-07-07,    0.0,0, 22.0,0,  8.0,0, 11.2,0, 10.1,26,  1.7,25,  3.0,26,  1.7,25, 2.5,26, 14.7,25, 42.4,26,100.0,26,  2.4,26,  3.4,26, 1.1,26, 4.0,26, 2.5,26,1024.0,0,""
40913,2021-07-08,    0.0,0, 19.8,0, 10.7,0, 10.8,0,  9.2,26,  1.4,25,  1.7,26,  1.4,25, 1.2,26,  6.6,25, 46.8,26, 84.0,26,  2.1,26,  3.0,26, 0.3,26, 2.0,26, 1.2,26,1024.3,0,""
40913,2021-07-09,   10.0,0, 22.7,0, 12.8,0, 16.9,0,  6.8,26,  1.8,25,  2.0,26,  1.8,25, 1.7,26,  8.8,25, 61.3,26,100.0,26,  1.7,26,  2.2,26, 1.2,26, 2.2,26, 1.7,26,1015.8,0,""
40913,2021-07-10,    1.4,0, 20.2,0, 12.4,0,  9.5,0, 11.5,26,  2.3,25,  2.8,26,  2.3,25, 2.3,26, 13.7,25, 40.1,26, 66.0,26,  2.7,26,  3.9,26, 0.3,26, 4.4,26, 2.3,26,1016.1,0,""
40913,2021-07-11,    0.2,0, 22.4,0, 10.6,0, 10.7,0, 11.9,26,  2.0,25,  2.9,26,  2.0,25, 2.5,26, 14.2,25, 39.5,26, 83.8,26,  2.7,26,  3.9,26, 0.4,26, 4.5,26, 2.5,26,1022.0,0,""
40913,2021-07-12,    0.0,0, 20.7,0, 10.7,0, 11.2,0,  9.7,26,  1.4,25,  2.5,26,  1.4,25, 2.0,26, 11.8,25, 45.9,26, 87.1,26,  2.3,26,  3.3,26, 0.5,26, 3.5,26, 2.0,26,1023.6,0,""
40913,2021-07-13,    0.0,0, 22.9,0, 10.5,0, 12.6,0, 10.5,26,  1.5,25,  2.8,26,  1.5,25, 2.4,26, 13.3,25, 45.1,26, 99.3,26,  2.5,26,  3.5,26, 0.8,26, 3.9,26, 2.3,26,1022.6,0,""
40913,2021-07-14,    0.0,0, 22.6,0, 12.5,0, 14.2,0,  9.3,26,  2.3,25,  2.1,26,  2.3,25, 1.7,26,  9.2,25, 51.8,26, 98.0,26,  2.1,26,  3.0,26, 0.6,26, 2.9,26, 1.7,26,1021.3,0,""
40913,2021-07-15,    0.0,0, 24.6,0, 14.4,0, 15.6,0, 10.9,26,  2.3,25,  1.8,26,  2.3,25, 1.6,26,  7.3,25, 50.5,26, 95.2,26,  2.2,26,  3.2,26, 0.5,26, 2.7,26, 1.6,26,1015.1,0,""
40913,2021-07-16,    0.2,0, 26.1,0, 16.7,0, 18.3,0, 11.1,26,  3.3,25,  1.9,26,  3.3,25, 1.9,26,  7.8,25, 54.1,26, 96.3,26,  2.2,26,  3.1,26, 0.6,26, 3.2,26, 1.9,26,1005.9,0,""
40913,2021-07-17,    0.6,0, 21.1,0, 14.4,0,  6.9,0, 15.7,26,  5.9,25,  3.1,26,  5.9,25, 2.7,26, 15.0,25, 27.6,26, 42.1,26,  3.3,26,  5.0,26, 0.0,26, 5.3,26, 2.7,26,1009.6,0,""
40913,2021-07-18,    0.0,0, 20.2,0, 10.1,0,  6.8,0, 13.4,26,  3.5,25,  3.2,26,  3.5,25, 2.7,26, 15.8,25, 28.7,26, 55.0,26,  3.0,26,  4.6,26, 0.2,26, 5.2,26, 2.7,26,1015.8,0,""
40913,2021-07-19,    0.0,0, 22.3,0,  8.8,0,  9.9,0, 12.0,26,  2.7,25,  3.0,26,  2.7,25, 2.5,26, 14.6,25, 36.8,26, 87.5,26,  2.8,26,  4.0,26, 0.4,26, 4.6,26, 2.5,26,1019.7,0,""
40913,2021-07-20,    0.0,0, 19.7,0,  6.0,0,  8.6,0,  9.9,26,  3.5,25,  3.0,26,  3.5,25, 2.4,26, 14.8,25, 37.5,26, 92.0,26,  2.5,26,  3.6,26, 0.6,26, 4.2,26, 2.4,26,1015.6,0,""
40913,2021-07-21,    0.0,0, 17.4,0, 12.5,0,  8.2,0, 10.2,26,  2.7,25,  3.0,26,  2.7,25, 2.5,26, 14.7,25, 41.3,26, 56.6,26,  2.7,26,  3.9,26, 0.3,26, 4.6,26, 2.5,26,1013.6,0,""
40913,2021-07-22,    0.0,0, 20.4,0,  7.3,0,  7.9,0, 11.6,26,  1.7,25,  3.1,26,  1.7,25, 2.6,26, 15.5,25, 33.0,26, 77.3,26,  2.8,26,  4.1,26, 0.4,26, 4.8,26, 2.6,26,1019.6,0,""
40913,2021-07-23,    0.0,0, 20.7,0,  9.0,0, 11.6,0,  8.7,26,  1.5,25,  1.4,26,  1.5,25, 1.1,26,  4.9,25, 47.5,26,100.0,26,  1.9,26,  2.8,26, 0.4,26, 1.9,26, 1.2,26,1016.7,0,""
40913,2021-07-24,    4.2,0, 22.1,0, 13.1,0, 15.1,0,  8.1,26,  3.7,25,  3.1,26,  3.7,25, 3.1,26, 15.8,25, 56.8,26,100.0,26,  2.4,26,  3.1,26, 2.2,26, 3.9,26, 3.1,26,1010.0,0,""
40913,2021-07-25,    0.0,0, 21.1,0, 14.0,0,  7.6,0, 14.8,26,  4.5,25,  3.4,26,  4.5,25, 3.1,26, 16.6,25, 30.4,26, 47.6,26,  3.4,26,  5.0,26, 0.1,26, 6.0,26, 3.0,26,1013.1,0,""
40913,2021-07-26,    0.0,0, 22.1,0,  7.0,0,  7.2,0, 13.9,26,  2.5,25,  3.1,26,  2.5,25, 2.5,26, 15.0,25, 27.1,26, 71.9,26,  3.1,26,  4.7,26, 0.2,26, 4.8,26, 2.5,26,1021.8,0,""
40913,2021-07-27,    0.0,0, 23.1,0,  6.2,0,  9.2,0, 12.6,26,  2.3,25,  3.3,26,  2.3,25, 2.9,26, 16.4,25, 32.6,26, 97.1,26,  3.0,26,  4.4,26, 0.8,26, 4.9,26, 2.9,26,1022.9,0,""
40913,2021-07-28,    0.0,0, 24.7,0, 10.2,0, 12.8,0, 12.2,26,  2.8,25,  3.3,26,  2.8,25, 3.1,26, 16.1,25, 41.1,26,100.0,26,  2.9,26,  4.1,26, 1.4,26, 4.7,26, 3.1,26,1019.6,0,""
40913,2021-07-29,    0.0,0, 25.7,0, 14.9,0, 16.4,0, 11.7,26,  3.9,25,  2.9,26,  3.9,25, 2.9,26, 14.0,25, 49.7,26, 96.9,26,  2.8,26,  3.8,26, 1.4,26, 4.4,26, 2.9,26,1013.0,0,""
40913,2021-07-30,    0.0,0, 21.9,0,  9.1,0,  8.7,0, 12.9,26,  2.6,25,  3.3,26,  2.6,25, 2.9,26, 16.4,25, 33.1,26, 75.3,26,  3.1,26,  4.5,26, 0.4,26, 5.4,26, 2.9,26,1022.2,0,""
40913,2021-07-31,    0.0,0, 22.4,0,  9.0,0, 11.7,0, 10.3,26,  2.1,25,  3.2,26,  2.1,25, 2.9,26, 16.1,25, 43.2,26,100.0,26,  2.7,26,  3.7,26, 1.5,26, 4.3,26, 2.9,26,1022.1,0,""
40913,2021-08-01,    0.0,0, 25.8,0, 10.3,0, 14.7,0, 11.6,26,  3.9,25,  3.7,26,  3.9,25, 3.3,26, 16.6,25, 44.3,26,100.0,26,  2.9,26,  3.9,26, 2.2,26, 4.4,26, 3.3,26,1017.5,0,""
40913,2021-08-02,    0.0,25, 24.6,0, 14.1,0, 18.9,0,  7.5,26,  2.3,25,  2.7,26,  2.3,25, 2.6,26, 12.7,25, 61.1,26,100.0,26,  2.2,26,  2.7,26, 2.3,26, 2.9,26, 2.6,26,1017.8,0,""
40913,2021-08-03,    0.0,0, 25.2,0, 16.3,0, 19.6,0,  8.4,26,  3.2,25,  2.2,26,  3.2,25, 2.2,26,  7.3,25, 61.2,26,100.0,26,  1.9,26,  2.6,26, 1.5,26, 2.9,26, 2.2,26,1017.5,0,""
40913,2021-08-04,    0.0,0, 20.2,0, 13.1,0,  7.7,0, 13.5,26,  4.5,25,  3.9,26,  4.5,25, 3.3,26, 17.7,25, 32.5,26, 51.1,26,  3.4,26,  4.9,26, 0.2,26, 6.3,26, 3.3,26,1018.5,0,""
40913,2021-08-05,    0.0,0, 21.1,0,  8.6,0,  7.4,0, 13.2,26,  3.4,25,  3.9,26,  3.4,25, 3.1,26, 17.4,25, 29.6,26, 66.3,26,  3.3,26,  4.7,26, 0.3,26, 5.8,26, 3.1,26,1020.1,0,""
40913,2021-08-06,    0.0,0, 22.5,0,  9.5,0,  9.7,0, 12.6,26,  2.6,25,  3.8,26,  2.6,25, 3.3,26, 17.6,25, 35.6,26, 81.7,26,  3.2,26,  4.5,26, 1.0,26, 5.5,26, 3.2,26,1023.8,0,""
40913,2021-08-07,    0.0,0, 23.2,0,  9.2,0, 11.5,0, 11.4,26,  3.2,25,  3.4,26,  3.2,25, 2.7,26, 14.9,25, 40.5,26, 98.9,26,  2.9,26,  4.0,26, 1.0,26, 4.4,26, 2.7,26,1026.5,0,""
40913,2021-08-08,    0.0,0, 23.2,0,  7.0,0,  9.8,0, 12.4,26,  2.8,25,  3.8,26,  2.8,25, 3.0,26, 16.6,25, 34.5,26, 97.9,26,  3.1,26,  4.4,26, 1.0,26, 4.9,26, 3.0,26,1027.6,0,""
40913,2021-08-09,    1.4,0, 21.1,0, 14.1,0, 14.8,0,  7.6,26,  1.4,25,  2.0,26,  1.4,25, 1.7,26,  6.5,25, 59.2,26, 92.0,26,  1.9,26,  2.6,26, 0.6,26, 2.9,26, 1.8,26,1029.9,0,""
40913,2021-08-10,    0.0,0, 21.4,0, 12.3,0, 12.9,0,  9.2,26,  1.9,25,  2.3,26,  1.9,25, 1.6,26,  8.0,25, 50.6,26, 90.2,26,  2.2,26,  3.1,26, 0.5,26, 2.8,26, 1.6,26,1030.1,0,""
40913,2021-08-11,    0.2,0, 22.4,0, 11.4,0, 13.7,0,  9.2,26,  2.6,25,  3.0,26,  2.6,25, 2.5,26, 13.3,25, 50.6,26,100.0,26,  2.5,26,  3.4,26, 1.3,26, 3.7,26, 2.5,26,1030.3,0,""
40913,2021-08-12,    0.0,0, 23.9,0, 12.4,0, 15.3,0,  9.6,26,  3.0,25,  3.2,26,  3.0,25, 3.0,26, 15.1,25, 51.6,26,100.0,26,  2.7,26,  3.6,26, 2.0,26, 4.0,26, 3.0,26,1028.1,0,""
40913,2021-08-13,    0.2,0, 25.9,0, 15.4,0, 16.7,0, 11.9,26,  2.8,25,  3.3,26,  2.8,25, 3.0,26, 13.7,25, 50.0,26, 95.5,26,  3.0,26,  4.0,26, 1.4,26, 4.5,26, 3.0,26,1026.5,0,""
40913,2021-08-14,    1.8,0, 25.1,0, 15.2,0, 16.8,0, 10.7,26,  2.1,25,  3.0,26,  2.1,25, 2.8,26, 12.7,25, 52.7,26, 97.3,26,  2.8,26,  3.7,26, 1.4,26, 4.1,26, 2.7,26,1027.6,0,""
40913,2021-08-15,    0.0,0, 25.5,0, 14.3,0, 16.8,0, 10.8,26,  2.9,25,  2.8,26,  2.9,25, 2.4,26, 10.7,25, 51.5,26,100.0,26,  2.6,26,  3.5,26, 1.1,26, 3.7,26, 2.4,26,1027.1,0,""
40913,2021-08-16,    0.0,0, 26.8,0, 13.8,0, 15.8,0, 13.2,26,  3.8,25,  3.7,26,  3.8,25, 3.4,26, 15.9,25, 44.8,26,100.0,26,  3.3,26,  4.4,26, 1.8,26, 5.0,26, 3.4,26,1023.3,0,""
40913,2021-08-17,    0.0,0, 24.9,0, 12.1,0,  7.6,0, 18.3,26,  3.3,25,  4.6,26,  3.3,25, 3.7,26, 19.0,25, 24.1,26, 53.9,26,  4.1,26,  6.0,26, 0.2,26, 7.2,26, 3.7,26,1020.7,0,""
40913,2021-08-18,    0.0,0, 19.2,0, 12.8,0, 12.9,0,  7.2,26,  3.1,25,  2.2,26,  3.1,25, 1.7,26,  8.7,25, 58.0,26, 87.3,26,  2.1,26,  2.8,26, 0.6,26, 2.9,26, 1.7,26,1024.2,0,""
40913,2021-08-19,    0.0,0, 22.5,0, 11.2,0, 12.7,0, 10.2,26,  2.8,25,  3.5,26,  2.8,25, 3.2,26, 16.8,25, 46.6,26, 95.5,26,  3.0,26,  4.0,26, 1.8,26, 4.6,26, 3.2,26,1025.3,0,""
